,PRCP,TMAX,TMIN,Month,SanMarcos_SF(m3)
2013-05-13,0.0,27.8,11.1,5,2.775
2013-05-14,0.0,30.0,13.9,5,2.803
2013-05-15,0.0,30.0,16.7,5,2.832
2013-05-16,0.0,29.4,20.6,5,2.86
2013-05-17,0.0,34.4,21.7,5,2.86
2013-05-18,0.0,35.0,21.7,5,2.888
2013-05-19,0.0,34.4,22.8,5,2.86
2013-05-20,0.0,33.9,21.7,5,2.832
2013-05-21,0.0,32.2,22.2,5,2.803
2013-05-22,0.0,31.7,16.7,5,2.832
2013-05-23,0.0,33.9,18.3,5,2.832
2013-05-24,0.0,32.8,22.8,5,2.917
2013-05-25,23.4,27.2,20.6,5,3.002
2013-05-26,0.0,26.7,21.7,5,3.087
2013-05-27,0.0,28.3,21.1,5,3.171
2013-05-28,0.0,31.7,22.8,5,3.256
2013-05-29,0.0,32.2,22.8,5,3.341
2013-05-30,0.0,30.6,23.9,5,3.455
2013-05-31,0.0,32.2,23.9,5,3.54
2013-06-01,0.0,33.3,23.9,6,3.54
2013-06-02,17.3,35.0,20.0,6,3.511
2013-06-03,0.0,31.1,17.2,6,3.511
2013-06-04,0.0,33.3,19.4,6,3.511
2013-06-05,0.0,34.4,19.4,6,3.511
2013-06-06,0.0,34.4,20.0,6,3.483
2013-06-07,0.0,34.4,20.0,6,3.483
2013-06-08,0.0,28.3,16.7,6,3.455
2013-06-09,0.0,33.3,19.4,6,3.455
2013-06-10,0.0,33.3,20.6,6,3.426
2013-06-11,0.0,35.6,22.8,6,3.426
2013-06-12,0.0,34.4,22.2,6,3.426
2013-06-13,0.0,33.9,23.9,6,3.426
2013-06-14,0.0,35.0,22.2,6,3.455
2013-06-15,0.0,31.1,23.9,6,3.455
2013-06-16,0.0,32.8,23.9,6,3.455
2013-06-17,0.0,35.6,24.4,6,3.455
2013-06-18,0.0,36.1,24.4,6,3.426
2013-06-19,0.0,35.6,24.4,6,3.398
2013-06-20,0.0,37.2,23.3,6,3.398
2013-06-21,0.0,36.7,23.9,6,3.398
2013-06-22,0.0,37.2,25.0,6,3.37
2013-06-23,0.0,37.2,24.4,6,3.37
2013-06-24,0.0,36.1,24.4,6,3.341
2013-06-25,0.0,37.2,24.4,6,3.341
2013-06-26,0.0,37.8,25.0,6,3.313
2013-06-27,0.0,38.9,24.4,6,3.285
2013-06-28,0.0,39.4,23.3,6,3.285
2013-06-29,0.0,40.6,22.8,6,3.285
2013-06-30,0.0,42.8,22.8,6,3.256
2013-07-01,0.0,35.0,21.7,7,3.256
2013-07-02,0.0,34.4,20.0,7,3.256
2013-07-03,0.0,35.0,20.6,7,3.228
2013-07-04,0.0,36.7,19.4,7,3.228
2013-07-05,0.0,36.1,20.6,7,3.2
2013-07-06,0.0,37.8,21.7,7,3.171
2013-07-07,0.0,37.8,23.3,7,3.143
2013-07-08,0.0,38.3,25.0,7,3.143
2013-07-09,0.0,33.9,23.9,7,3.143
2013-07-10,0.0,38.3,22.8,7,3.143
2013-07-11,0.0,38.9,23.3,7,3.143
2013-07-12,0.0,38.3,23.9,7,3.143
2013-07-13,0.0,39.4,22.8,7,3.143
2013-07-14,0.0,41.1,24.4,7,3.228
2013-07-15,18.5,38.3,22.8,7,3.228
2013-07-16,22.9,28.9,21.7,7,3.228
2013-07-17,4.6,32.8,22.2,7,3.228
2013-07-18,12.4,30.6,22.2,7,3.256
2013-07-19,0.0,34.4,21.1,7,3.256
2013-07-20,0.0,35.6,22.2,7,3.256
2013-07-21,0.0,35.6,23.3,7,3.256
2013-07-22,0.0,34.4,24.4,7,3.256
2013-07-23,0.0,36.1,25.6,7,3.256
2013-07-24,0.0,36.7,24.4,7,3.256
2013-07-25,0.0,35.0,23.3,7,3.256
2013-07-26,0.0,37.2,23.3,7,3.256
2013-07-27,0.0,37.2,23.9,7,3.256
2013-07-28,0.0,32.8,23.3,7,3.228
2013-07-29,0.0,36.7,23.3,7,3.228
2013-07-30,0.0,37.2,25.6,7,3.2
2013-07-31,0.0,37.8,23.9,7,3.228
2013-08-01,0.0,39.4,23.9,8,3.228
2013-08-02,0.0,39.4,23.3,8,3.228
2013-08-03,0.0,38.9,23.9,8,3.2
2013-08-04,0.0,38.9,24.4,8,3.171
2013-08-05,0.0,38.9,23.3,8,3.171
2013-08-06,0.0,39.4,24.4,8,3.143
2013-08-07,0.0,40.6,25.0,8,3.143
2013-08-08,0.0,40.6,25.6,8,3.115
2013-08-09,0.0,40.6,23.3,8,3.115
2013-08-10,0.0,40.0,23.9,8,3.087
2013-08-11,9.4,40.0,23.3,8,3.058
2013-08-12,0.0,37.8,22.2,8,3.058
2013-08-13,0.0,37.8,22.8,8,3.03
2013-08-14,0.0,38.9,24.4,8,3.03
2013-08-15,0.0,40.0,25.0,8,3.03
2013-08-16,6.4,38.3,22.2,8,3.03
2013-08-17,0.0,35.6,21.7,8,3.002
2013-08-18,0.0,35.0,20.0,8,3.002
2013-08-19,0.0,36.1,20.0,8,2.973
2013-08-20,0.0,35.6,20.6,8,2.973
2013-08-21,0.0,36.7,21.7,8,2.945
2013-08-22,0.0,36.1,21.7,8,2.945
2013-08-23,0.0,35.6,22.2,8,2.945
2013-08-24,0.0,37.2,22.8,8,2.945
2013-08-25,0.0,39.4,22.8,8,2.945
2013-08-26,0.0,36.1,23.9,8,2.945
2013-08-27,6.1,32.8,22.8,8,2.917
2013-08-28,0.0,36.1,20.6,8,2.917
2013-08-29,0.0,36.7,22.2,8,2.888
2013-08-30,0.0,35.6,22.8,8,2.888
2013-08-31,0.0,36.1,23.3,8,2.917
2013-09-01,0.0,38.9,22.2,9,2.888
2013-09-02,0.0,38.3,23.3,9,2.86
2013-09-03,0.0,39.4,21.7,9,2.832
2013-09-04,0.0,38.9,22.2,9,2.86
2013-09-05,26.9,37.8,21.7,9,2.888
2013-09-06,0.5,35.0,22.2,9,2.86
2013-09-07,0.0,35.6,22.2,9,2.86
2013-09-08,0.0,35.6,22.8,9,2.86
2013-09-09,6.4,32.8,21.1,9,2.888
2013-09-10,0.0,33.9,21.7,9,2.888
2013-09-11,0.0,34.4,22.2,9,2.888
2013-09-12,0.0,34.4,21.7,9,2.888
2013-09-13,0.0,35.0,22.8,9,2.888
2013-09-14,0.0,35.6,20.6,9,2.888
2013-09-15,0.0,35.6,20.6,9,2.888
2013-09-16,0.0,35.0,23.3,9,2.945
2013-09-17,18.3,33.9,22.2,9,2.945
2013-09-18,0.0,32.8,22.2,9,2.945
2013-09-19,8.4,33.3,22.8,9,2.945
2013-09-20,8.1,32.8,23.9,9,2.973
2013-09-21,0.0,27.2,20.6,9,2.973
2013-09-22,0.0,28.9,16.1,9,2.973
2013-09-23,0.0,28.9,14.4,9,2.945
2013-09-24,0.0,31.1,15.0,9,2.945
2013-09-25,0.0,34.4,18.9,9,2.945
2013-09-26,0.0,35.0,18.9,9,2.973
2013-09-27,0.0,32.8,21.1,9,2.973
2013-09-28,22.4,32.8,24.4,9,2.973
2013-09-29,73.7,33.3,20.0,9,2.973
2013-09-30,0.0,24.4,15.6,9,2.917
2013-10-01,0.0,30.6,15.6,10,2.917
2013-10-02,0.0,31.7,21.7,10,2.945
2013-10-03,0.0,31.7,23.3,10,2.945
2013-10-04,0.0,31.7,22.2,10,2.945
2013-10-05,0.0,31.7,22.2,10,2.973
2013-10-06,3.3,31.7,12.2,10,2.973
2013-10-07,0.0,26.1,9.4,10,2.973
2013-10-08,0.0,28.9,6.7,10,3.002
2013-10-09,0.0,28.9,8.9,10,3.002
2013-10-10,0.0,28.9,10.6,10,3.002
2013-10-11,0.0,30.6,13.9,10,3.03
2013-10-12,0.0,31.7,22.8,10,3.03
2013-10-13,45.5,31.7,19.4,10,3.171
2013-10-14,16.5,24.4,19.4,10,3.228
2013-10-15,3.0,26.1,20.6,10,3.313
2013-10-16,4.8,28.9,12.8,10,3.37
2013-10-17,19.1,16.7,10.6,10,3.455
2013-10-18,0.0,21.7,11.7,10,3.483
2013-10-19,0.0,22.8,9.4,10,3.54
2013-10-20,0.0,19.4,6.1,10,3.54
2013-10-21,0.0,22.8,6.7,10,3.54
2013-10-22,2.8,25.0,11.7,10,3.54
2013-10-23,0.0,23.3,9.4,10,3.54
2013-10-24,0.0,27.2,9.4,10,3.54
2013-10-25,0.0,27.2,10.6,10,3.568
2013-10-26,0.0,26.7,12.2,10,3.568
2013-10-27,2.8,27.8,16.7,10,3.54
2013-10-28,0.0,23.9,18.3,10,3.54
2013-10-29,0.0,27.8,19.4,10,3.568
2013-10-30,0.3,28.3,21.1,10,3.568
2013-10-31,96.5,28.9,20.6,10,4.191
2013-11-01,0.0,27.8,10.0,11,4.389
2013-11-02,0.0,28.3,10.6,11,4.701
2013-11-03,0.0,22.8,6.1,11,5.012
2013-11-04,0.0,20.6,6.7,11,5.239
2013-11-05,0.5,20.6,14.4,11,5.55
2013-11-06,3.3,26.7,18.3,11,5.862
2013-11-07,0.0,25.0,6.1,11,6.201
2013-11-08,3.0,17.2,6.1,11,6.57
2013-11-09,0.0,18.3,10.0,11,6.541
2013-11-10,0.0,20.6,11.7,11,6.513
2013-11-11,0.0,18.3,11.1,11,6.513
2013-11-12,0.0,23.9,11.7,11,6.456
2013-11-13,0.0,16.1,0.6,11,6.456
2013-11-14,0.0,12.2,-1.1,11,6.428
2013-11-15,0.0,16.1,-1.1,11,6.4
2013-11-16,0.0,24.4,8.3,11,6.371
2013-11-17,0.0,27.2,17.8,11,6.343
2013-11-18,0.0,30.0,15.0,11,6.286
2013-11-19,0.0,23.9,12.2,11,6.23
2013-11-20,0.0,21.7,12.8,11,6.173
2013-11-21,0.0,22.8,14.4,11,6.145
2013-11-22,1.8,26.7,6.7,11,6.088
